Date,Country_Region,Difference,Case_Type,Cases,Lat,Long
2020-03-22,Jamaica,3,Confirmed,19,18.1096,-77.2975
2020-03-21,Jamaica,0,Confirmed,16,18.1096,-77.2975
2020-03-20,Jamaica,1,Confirmed,16,18.1096,-77.2975
2020-03-02,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-03-19,Jamaica,2,Confirmed,15,18.1096,-77.2975
2020-03-18,Jamaica,1,Confirmed,13,18.1096,-77.2975
2020-03-17,Jamaica,2,Confirmed,12,18.1096,-77.2975
2020-03-16,Jamaica,0,Confirmed,10,18.1096,-77.2975
2020-03-15,Jamaica,2,Confirmed,10,18.1096,-77.2975
2020-03-14,Jamaica,0,Confirmed,8,18.1096,-77.2975
2020-03-13,Jamaica,6,Confirmed,8,18.1096,-77.2975
2020-03-12,Jamaica,1,Confirmed,2,18.1096,-77.2975
2020-03-11,Jamaica,1,Confirmed,1,18.1096,-77.2975
2020-03-10,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-03-01,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-09,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-08,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-07,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-06,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-05,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-04,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-03,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-29,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-28,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-27,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-26,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-25,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-24,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-23,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-22,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-21,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-20,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-02,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-19,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-18,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-17,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-16,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-15,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-14,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-13,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-12,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-11,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-10,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-02-01,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-01-31,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-01-30,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-01-29,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-01-28,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-01-27,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-01-26,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-01-25,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-01-24,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-01-23,Jamaica,0,Confirmed,0,18.1096,-77.2975
2020-03-09,Holy See,0,Deaths,0,41.9029,12.4534
2020-03-08,Holy See,0,Deaths,0,41.9029,12.4534
2020-03-07,Holy See,0,Deaths,0,41.9029,12.4534
2020-03-06,Holy See,0,Deaths,0,41.9029,12.4534
2020-03-05,Holy See,0,Deaths,0,41.9029,12.4534
2020-03-04,Holy See,0,Deaths,0,41.9029,12.4534
2020-03-03,Holy See,0,Deaths,0,41.9029,12.4534
2020-03-23,Holy See,0,Deaths,0,41.9029,12.4534
2020-03-22,Holy See,0,Deaths,0,41.9029,12.4534
2020-03-21,Holy See,0,Deaths,0,41.9029,12.4534
2020-03-20,Holy See,0,Deaths,0,41.9029,12.4534
2020-03-02,Holy See,0,Deaths,0,41.9029,12.4534
2020-03-19,Holy See,0,Deaths,0,41.9029,12.4534
2020-03-18,Holy See,0,Deaths,0,41.9029,12.4534
2020-03-17,Holy See,0,Deaths,0,41.9029,12.4534
2020-03-16,Holy See,0,Deaths,0,41.9029,12.4534
2020-03-15,Holy See,0,Deaths,0,41.9029,12.4534
2020-03-14,Holy See,0,Deaths,0,41.9029,12.4534
2020-03-13,Holy See,0,Deaths,0,41.9029,12.4534
2020-03-12,Holy See,0,Deaths,0,41.9029,12.4534
2020-03-11,Holy See,0,Deaths,0,41.9029,12.4534
2020-03-10,Holy See,0,Deaths,0,41.9029,12.4534
2020-03-01,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-09,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-08,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-07,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-06,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-05,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-04,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-03,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-29,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-28,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-27,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-26,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-25,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-24,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-23,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-22,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-21,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-20,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-02,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-19,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-18,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-17,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-16,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-15,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-14,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-13,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-12,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-11,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-10,Holy See,0,Deaths,0,41.9029,12.4534
2020-02-01,Holy See,0,Deaths,0,41.9029,12.4534
2020-01-31,Holy See,0,Deaths,0,41.9029,12.4534
2020-01-30,Holy See,0,Deaths,0,41.9029,12.4534
2020-01-29,Holy See,0,Deaths,0,41.9029,12.4534
2020-01-28,Holy See,0,Deaths,0,41.9029,12.4534
2020-01-27,Holy See,0,Deaths,0,41.9029,12.4534
2020-01-26,Holy See,0,Deaths,0,41.9029,12.4534
2020-01-25,Holy See,0,Deaths,0,41.9029,12.4534
2020-01-24,Holy See,0,Deaths,0,41.9029,12.4534
2020-01-23,Holy See,0,Deaths,0,41.9029,12.4534
2020-03-09,Holy See,0,Confirmed,1,41.9029,12.4534
2020-03-08,Holy See,0,Confirmed,1,41.9029,12.4534
2020-03-07,Holy See,0,Confirmed,1,41.9029,12.4534
2020-03-06,Holy See,1,Confirmed,1,41.9029,12.4534
2020-03-05,Holy See,0,Confirmed,0,41.9029,12.4534
2020-03-04,Holy See,0,Confirmed,0,41.9029,12.4534
2020-03-03,Holy See,0,Confirmed,0,41.9029,12.4534
2020-03-23,Holy See,0,Confirmed,1,41.9029,12.4534
2020-03-22,Holy See,0,Confirmed,1,41.9029,12.4534
2020-03-21,Holy See,0,Confirmed,1,41.9029,12.4534
2020-03-20,Holy See,0,Confirmed,1,41.9029,12.4534
2020-03-02,Holy See,0,Confirmed,0,41.9029,12.4534
2020-03-19,Holy See,0,Confirmed,1,41.9029,12.4534
2020-03-18,Holy See,0,Confirmed,1,41.9029,12.4534
2020-03-17,Holy See,0,Confirmed,1,41.9029,12.4534
2020-03-16,Holy See,0,Confirmed,1,41.9029,12.4534
2020-03-15,Holy See,0,Confirmed,1,41.9029,12.4534
2020-03-14,Holy See,0,Confirmed,1,41.9029,12.4534
2020-03-13,Holy See,0,Confirmed,1,41.9029,12.4534
2020-03-12,Holy See,0,Confirmed,1,41.9029,12.4534
2020-03-11,Holy See,0,Confirmed,1,41.9029,12.4534
2020-03-10,Holy See,0,Confirmed,1,41.9029,12.4534
2020-03-01,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-09,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-08,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-07,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-06,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-05,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-04,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-03,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-29,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-28,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-27,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-26,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-25,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-24,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-23,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-22,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-21,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-20,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-02,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-19,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-18,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-17,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-16,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-15,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-14,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-13,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-12,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-11,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-10,Holy See,0,Confirmed,0,41.9029,12.4534
2020-02-01,Holy See,0,Confirmed,0,41.9029,12.4534
2020-01-31,Holy See,0,Confirmed,0,41.9029,12.4534
2020-01-30,Holy See,0,Confirmed,0,41.9029,12.4534
2020-01-29,Holy See,0,Confirmed,0,41.9029,12.4534
2020-01-28,Holy See,0,Confirmed,0,41.9029,12.4534
2020-01-27,Holy See,0,Confirmed,0,41.9029,12.4534
2020-01-26,Holy See,0,Confirmed,0,41.9029,12.4534
2020-01-25,Holy See,0,Confirmed,0,41.9029,12.4534
2020-01-24,Holy See,0,Confirmed,0,41.9029,12.4534
2020-01-23,Holy See,0,Confirmed,0,41.9029,12.4534
2020-03-09,Uganda,0,Deaths,0,1.0,32.0
2020-03-08,Uganda,0,Deaths,0,1.0,32.0
2020-03-07,Uganda,0,Deaths,0,1.0,32.0
2020-03-06,Uganda,0,Deaths,0,1.0,32.0
2020-03-05,Uganda,0,Deaths,0,1.0,32.0
2020-03-04,Uganda,0,Deaths,0,1.0,32.0
2020-03-03,Uganda,0,Deaths,0,1.0,32.0
2020-03-23,Uganda,0,Deaths,0,1.0,32.0
2020-03-22,Uganda,0,Deaths,0,1.0,32.0
2020-03-21,Uganda,0,Deaths,0,1.0,32.0
2020-03-20,Uganda,0,Deaths,0,1.0,32.0
2020-03-02,Uganda,0,Deaths,0,1.0,32.0
2020-03-19,Uganda,0,Deaths,0,1.0,32.0
2020-03-18,Uganda,0,Deaths,0,1.0,32.0
2020-03-17,Uganda,0,Deaths,0,1.0,32.0
2020-03-16,Uganda,0,Deaths,0,1.0,32.0
2020-03-15,Uganda,0,Deaths,0,1.0,32.0
2020-03-14,Uganda,0,Deaths,0,1.0,32.0
2020-03-13,Uganda,0,Deaths,0,1.0,32.0
2020-03-12,Uganda,0,Deaths,0,1.0,32.0
2020-03-11,Uganda,0,Deaths,0,1.0,32.0
2020-03-10,Uganda,0,Deaths,0,1.0,32.0
2020-03-01,Uganda,0,Deaths,0,1.0,32.0
2020-02-09,Uganda,0,Deaths,0,1.0,32.0
2020-02-08,Uganda,0,Deaths,0,1.0,32.0
2020-02-07,Uganda,0,Deaths,0,1.0,32.0
2020-02-06,Uganda,0,Deaths,0,1.0,32.0
2020-02-05,Uganda,0,Deaths,0,1.0,32.0
2020-02-04,Uganda,0,Deaths,0,1.0,32.0
2020-02-03,Uganda,0,Deaths,0,1.0,32.0
2020-02-29,Uganda,0,Deaths,0,1.0,32.0
2020-02-28,Uganda,0,Deaths,0,1.0,32.0
2020-02-27,Uganda,0,Deaths,0,1.0,32.0
2020-02-26,Uganda,0,Deaths,0,1.0,32.0
2020-02-25,Uganda,0,Deaths,0,1.0,32.0
2020-02-24,Uganda,0,Deaths,0,1.0,32.0
2020-02-23,Uganda,0,Deaths,0,1.0,32.0
2020-02-22,Uganda,0,Deaths,0,1.0,32.0
2020-02-21,Uganda,0,Deaths,0,1.0,32.0
2020-02-20,Uganda,0,Deaths,0,1.0,32.0
2020-02-02,Uganda,0,Deaths,0,1.0,32.0
2020-02-19,Uganda,0,Deaths,0,1.0,32.0
2020-02-18,Uganda,0,Deaths,0,1.0,32.0
2020-02-17,Uganda,0,Deaths,0,1.0,32.0
2020-02-16,Uganda,0,Deaths,0,1.0,32.0
2020-02-15,Uganda,0,Deaths,0,1.0,32.0
2020-02-14,Uganda,0,Deaths,0,1.0,32.0
2020-02-13,Uganda,0,Deaths,0,1.0,32.0
2020-02-12,Uganda,0,Deaths,0,1.0,32.0
2020-02-11,Uganda,0,Deaths,0,1.0,32.0
2020-02-10,Uganda,0,Deaths,0,1.0,32.0
2020-02-01,Uganda,0,Deaths,0,1.0,32.0
2020-01-31,Uganda,0,Deaths,0,1.0,32.0
2020-01-30,Uganda,0,Deaths,0,1.0,32.0
2020-01-29,Uganda,0,Deaths,0,1.0,32.0
2020-01-28,Uganda,0,Deaths,0,1.0,32.0
2020-01-27,Uganda,0,Deaths,0,1.0,32.0
2020-01-26,Uganda,0,Deaths,0,1.0,32.0
2020-01-25,Uganda,0,Deaths,0,1.0,32.0
2020-01-24,Uganda,0,Deaths,0,1.0,32.0
2020-01-23,Uganda,0,Deaths,0,1.0,32.0
2020-03-09,Uganda,0,Confirmed,0,1.0,32.0
2020-03-08,Uganda,0,Confirmed,0,1.0,32.0
2020-03-07,Uganda,0,Confirmed,0,1.0,32.0
2020-03-06,Uganda,0,Confirmed,0,1.0,32.0
2020-03-05,Uganda,0,Confirmed,0,1.0,32.0
2020-03-04,Uganda,0,Confirmed,0,1.0,32.0
2020-03-03,Uganda,0,Confirmed,0,1.0,32.0
2020-03-23,Uganda,8,Confirmed,9,1.0,32.0
2020-03-22,Uganda,0,Confirmed,1,1.0,32.0
2020-03-21,Uganda,1,Confirmed,1,1.0,32.0
2020-03-20,Uganda,0,Confirmed,0,1.0,32.0
2020-03-02,Uganda,0,Confirmed,0,1.0,32.0
2020-03-19,Uganda,0,Confirmed,0,1.0,32.0
2020-03-18,Uganda,0,Confirmed,0,1.0,32.0
2020-03-17,Uganda,0,Confirmed,0,1.0,32.0
2020-03-16,Uganda,0,Confirmed,0,1.0,32.0
2020-03-15,Uganda,0,Confirmed,0,1.0,32.0
2020-03-14,Uganda,0,Confirmed,0,1.0,32.0
2020-03-13,Uganda,0,Confirmed,0,1.0,32.0
2020-03-12,Uganda,0,Confirmed,0,1.0,32.0
2020-03-11,Uganda,0,Confirmed,0,1.0,32.0
2020-03-10,Uganda,0,Confirmed,0,1.0,32.0
2020-03-01,Uganda,0,Confirmed,0,1.0,32.0
2020-02-09,Uganda,0,Confirmed,0,1.0,32.0
2020-02-08,Uganda,0,Confirmed,0,1.0,32.0
2020-02-07,Uganda,0,Confirmed,0,1.0,32.0
2020-02-06,Uganda,0,Confirmed,0,1.0,32.0
2020-02-05,Uganda,0,Confirmed,0,1.0,32.0
2020-02-04,Uganda,0,Confirmed,0,1.0,32.0
2020-02-03,Uganda,0,Confirmed,0,1.0,32.0
2020-02-29,Uganda,0,Confirmed,0,1.0,32.0
2020-02-28,Uganda,0,Confirmed,0,1.0,32.0
2020-02-27,Uganda,0,Confirmed,0,1.0,32.0
2020-02-26,Uganda,0,Confirmed,0,1.0,32.0
2020-02-25,Uganda,0,Confirmed,0,1.0,32.0
2020-02-24,Uganda,0,Confirmed,0,1.0,32.0
2020-02-23,Uganda,0,Confirmed,0,1.0,32.0
2020-02-22,Uganda,0,Confirmed,0,1.0,32.0
2020-02-21,Uganda,0,Confirmed,0,1.0,32.0
2020-02-20,Uganda,0,Confirmed,0,1.0,32.0
2020-02-02,Uganda,0,Confirmed,0,1.0,32.0
2020-02-19,Uganda,0,Confirmed,0,1.0,32.0
2020-02-18,Uganda,0,Confirmed,0,1.0,32.0
2020-02-17,Uganda,0,Confirmed,0,1.0,32.0
2020-02-16,Uganda,0,Confirmed,0,1.0,32.0
2020-02-15,Uganda,0,Confirmed,0,1.0,32.0
2020-02-14,Uganda,0,Confirmed,0,1.0,32.0
2020-02-13,Uganda,0,Confirmed,0,1.0,32.0
2020-02-12,Uganda,0,Confirmed,0,1.0,32.0
2020-02-11,Uganda,0,Confirmed,0,1.0,32.0
2020-02-10,Uganda,0,Confirmed,0,1.0,32.0
2020-02-01,Uganda,0,Confirmed,0,1.0,32.0
2020-01-31,Uganda,0,Confirmed,0,1.0,32.0
2020-01-30,Uganda,0,Confirmed,0,1.0,32.0
2020-01-29,Uganda,0,Confirmed,0,1.0,32.0
2020-01-28,Uganda,0,Confirmed,0,1.0,32.0
2020-01-27,Uganda,0,Confirmed,0,1.0,32.0
2020-01-26,Uganda,0,Confirmed,0,1.0,32.0
2020-01-25,Uganda,0,Confirmed,0,1.0,32.0
2020-01-24,Uganda,0,Confirmed,0,1.0,32.0
2020-01-23,Uganda,0,Confirmed,0,1.0,32.0
2020-03-09,Russia,0,Deaths,0,60.0,90.0
2020-03-08,Russia,0,Deaths,0,60.0,90.0
2020-03-07,Russia,0,Deaths,0,60.0,90.0
2020-03-06,Russia,0,Deaths,0,60.0,90.0
2020-03-05,Russia,0,Deaths,0,60.0,90.0
2020-03-04,Russia,0,Deaths,0,60.0,90.0
2020-03-03,Russia,0,Deaths,0,60.0,90.0
2020-03-23,Russia,0,Deaths,1,60.0,90.0
2020-03-22,Russia,0,Deaths,1,60.0,90.0
2020-03-21,Russia,0,Deaths,1,60.0,90.0
2020-03-20,Russia,0,Deaths,1,60.0,90.0
2020-03-02,Russia,0,Deaths,0,60.0,90.0
2020-03-19,Russia,1,Deaths,1,60.0,90.0
2020-03-18,Russia,0,Deaths,0,60.0,90.0
2020-03-17,Russia,0,Deaths,0,60.0,90.0
2020-03-16,Russia,0,Deaths,0,60.0,90.0
2020-03-15,Russia,0,Deaths,0,60.0,90.0
2020-03-14,Russia,0,Deaths,0,60.0,90.0
2020-03-13,Russia,0,Deaths,0,60.0,90.0
2020-03-12,Russia,0,Deaths,0,60.0,90.0
2020-03-11,Russia,0,Deaths,0,60.0,90.0
2020-03-10,Russia,0,Deaths,0,60.0,90.0
2020-03-01,Russia,0,Deaths,0,60.0,90.0
2020-02-09,Russia,0,Deaths,0,60.0,90.0
2020-02-08,Russia,0,Deaths,0,60.0,90.0
2020-02-07,Russia,0,Deaths,0,60.0,90.0
2020-02-06,Russia,0,Deaths,0,60.0,90.0
2020-02-05,Russia,0,Deaths,0,60.0,90.0
2020-02-04,Russia,0,Deaths,0,60.0,90.0
2020-02-03,Russia,0,Deaths,0,60.0,90.0
2020-02-29,Russia,0,Deaths,0,60.0,90.0
2020-02-28,Russia,0,Deaths,0,60.0,90.0
2020-02-27,Russia,0,Deaths,0,60.0,90.0
2020-02-26,Russia,0,Deaths,0,60.0,90.0
2020-02-25,Russia,0,Deaths,0,60.0,90.0
2020-02-24,Russia,0,Deaths,0,60.0,90.0
2020-02-23,Russia,0,Deaths,0,60.0,90.0
2020-02-22,Russia,0,Deaths,0,60.0,90.0
2020-02-21,Russia,0,Deaths,0,60.0,90.0
2020-02-20,Russia,0,Deaths,0,60.0,90.0
2020-02-02,Russia,0,Deaths,0,60.0,90.0
2020-02-19,Russia,0,Deaths,0,60.0,90.0
2020-02-18,Russia,0,Deaths,0,60.0,90.0
2020-02-17,Russia,0,Deaths,0,60.0,90.0
2020-02-16,Russia,0,Deaths,0,60.0,90.0
2020-02-15,Russia,0,Deaths,0,60.0,90.0
2020-02-14,Russia,0,Deaths,0,60.0,90.0
2020-02-13,Russia,0,Deaths,0,60.0,90.0
2020-02-12,Russia,0,Deaths,0,60.0,90.0
2020-02-11,Russia,0,Deaths,0,60.0,90.0
2020-02-10,Russia,0,Deaths,0,60.0,90.0
2020-02-01,Russia,0,Deaths,0,60.0,90.0
2020-01-31,Russia,0,Deaths,0,60.0,90.0
2020-01-30,Russia,0,Deaths,0,60.0,90.0
2020-01-29,Russia,0,Deaths,0,60.0,90.0
2020-01-28,Russia,0,Deaths,0,60.0,90.0
2020-01-27,Russia,0,Deaths,0,60.0,90.0
2020-01-26,Russia,0,Deaths,0,60.0,90.0
2020-01-25,Russia,0,Deaths,0,60.0,90.0
2020-01-24,Russia,0,Deaths,0,60.0,90.0
2020-01-23,Russia,0,Deaths,0,60.0,90.0
2020-03-09,Russia,0,Confirmed,17,60.0,90.0
2020-03-08,Russia,4,Confirmed,17,60.0,90.0
2020-03-07,Russia,0,Confirmed,13,60.0,90.0
2020-03-06,Russia,9,Confirmed,13,60.0,90.0
2020-03-05,Russia,1,Confirmed,4,60.0,90.0
2020-03-04,Russia,0,Confirmed,3,60.0,90.0
2020-03-03,Russia,0,Confirmed,3,60.0,90.0
2020-03-23,Russia,71,Confirmed,438,60.0,90.0
2020-03-22,Russia,61,Confirmed,367,60.0,90.0
2020-03-21,Russia,53,Confirmed,306,60.0,90.0
2020-03-20,Russia,54,Confirmed,253,60.0,90.0
2020-03-02,Russia,1,Confirmed,3,60.0,90.0
2020-03-19,Russia,52,Confirmed,199,60.0,90.0
2020-03-18,Russia,33,Confirmed,147,60.0,90.0
2020-03-17,Russia,24,Confirmed,114,60.0,90.0
2020-03-16,Russia,27,Confirmed,90,60.0,90.0
2020-03-15,Russia,4,Confirmed,63,60.0,90.0
2020-03-14,Russia,14,Confirmed,59,60.0,90.0
2020-03-13,Russia,17,Confirmed,45,60.0,90.0
2020-03-12,Russia,8,Confirmed,28,60.0,90.0
2020-03-11,Russia,0,Confirmed,20,60.0,90.0
2020-03-10,Russia,3,Confirmed,20,60.0,90.0
2020-03-01,Russia,0,Confirmed,2,60.0,90.0
2020-02-09,Russia,0,Confirmed,2,60.0,90.0
2020-02-08,Russia,0,Confirmed,2,60.0,90.0
2020-02-07,Russia,0,Confirmed,2,60.0,90.0
2020-02-06,Russia,0,Confirmed,2,60.0,90.0
2020-02-05,Russia,0,Confirmed,2,60.0,90.0
2020-02-04,Russia,0,Confirmed,2,60.0,90.0
2020-02-03,Russia,0,Confirmed,2,60.0,90.0
2020-02-29,Russia,0,Confirmed,2,60.0,90.0
2020-02-28,Russia,0,Confirmed,2,60.0,90.0
2020-02-27,Russia,0,Confirmed,2,60.0,90.0
2020-02-26,Russia,0,Confirmed,2,60.0,90.0
2020-02-25,Russia,0,Confirmed,2,60.0,90.0
2020-02-24,Russia,0,Confirmed,2,60.0,90.0
2020-02-23,Russia,0,Confirmed,2,60.0,90.0
2020-02-22,Russia,0,Confirmed,2,60.0,90.0
2020-02-21,Russia,0,Confirmed,2,60.0,90.0
2020-02-20,Russia,0,Confirmed,2,60.0,90.0
2020-02-02,Russia,0,Confirmed,2,60.0,90.0
2020-02-19,Russia,0,Confirmed,2,60.0,90.0
2020-02-18,Russia,0,Confirmed,2,60.0,90.0
2020-02-17,Russia,0,Confirmed,2,60.0,90.0
2020-02-16,Russia,0,Confirmed,2,60.0,90.0
2020-02-15,Russia,0,Confirmed,2,60.0,90.0
2020-02-14,Russia,0,Confirmed,2,60.0,90.0
2020-02-13,Russia,0,Confirmed,2,60.0,90.0
2020-02-12,Russia,0,Confirmed,2,60.0,90.0
2020-02-11,Russia,0,Confirmed,2,60.0,90.0
2020-02-10,Russia,0,Confirmed,2,60.0,90.0
2020-02-01,Russia,0,Confirmed,2,60.0,90.0
2020-01-31,Russia,2,Confirmed,2,60.0,90.0
2020-01-30,Russia,0,Confirmed,0,60.0,90.0
2020-01-29,Russia,0,Confirmed,0,60.0,90.0
2020-01-28,Russia,0,Confirmed,0,60.0,90.0
2020-01-27,Russia,0,Confirmed,0,60.0,90.0
2020-01-26,Russia,0,Confirmed,0,60.0,90.0
2020-01-25,Russia,0,Confirmed,0,60.0,90.0
2020-01-24,Russia,0,Confirmed,0,60.0,90.0
2020-01-23,Russia,0,Confirmed,0,60.0,90.0
2020-03-09,Bangladesh,0,Deaths,0,23.685,90.3563
2020-03-08,Bangladesh,0,Deaths,0,23.685,90.3563
2020-03-07,Bangladesh,0,Deaths,0,23.685,90.3563
2020-03-06,Bangladesh,0,Deaths,0,23.685,90.3563
2020-03-05,Bangladesh,0,Deaths,0,23.685,90.3563
2020-03-04,Bangladesh,0,Deaths,0,23.685,90.3563
2020-03-03,Bangladesh,0,Deaths,0,23.685,90.3563
2020-03-23,Bangladesh,1,Deaths,3,23.685,90.3563
2020-03-22,Bangladesh,0,Deaths,2,23.685,90.3563
2020-03-21,Bangladesh,1,Deaths,2,23.685,90.3563
2020-03-20,Bangladesh,0,Deaths,1,23.685,90.3563
2020-03-02,Bangladesh,0,Deaths,0,23.685,90.3563
2020-03-19,Bangladesh,0,Deaths,1,23.685,90.3563
2020-03-18,Bangladesh,1,Deaths,1,23.685,90.3563
2020-03-17,Bangladesh,0,Deaths,0,23.685,90.3563
2020-03-16,Bangladesh,0,Deaths,0,23.685,90.3563
2020-03-15,Bangladesh,0,Deaths,0,23.685,90.3563
2020-03-14,Bangladesh,0,Deaths,0,23.685,90.3563
2020-03-13,Bangladesh,0,Deaths,0,23.685,90.3563
2020-03-12,Bangladesh,0,Deaths,0,23.685,90.3563
2020-03-11,Bangladesh,0,Deaths,0,23.685,90.3563
2020-03-10,Bangladesh,0,Deaths,0,23.685,90.3563
2020-03-01,Bangladesh,0,Deaths,0,23.685,90.3563
2020-02-09,Bangladesh,0,Deaths,0,23.685,90.3563
2020-02-08,Bangladesh,0,Deaths,0,23.685,90.3563
2020-02-07,Bangladesh,0,Deaths,0,23.685,90.3563
2020-02-06,Bangladesh,0,Deaths,0,23.685,90.3563
2020-02-05,Bangladesh,0,Deaths,0,23.685,90.3563
2020-02-04,Bangladesh,0,Deaths,0,23.685,90.3563
2020-02-03,Bangladesh,0,Deaths,0,23.685,90.3563
2020-02-29,Bangladesh,0,Deaths,0,23.685,90.3563
2020-02-28,Bangladesh,0,Deaths,0,23.685,90.3563
2020-02-27,Bangladesh,0,Deaths,0,23.685,90.3563
2020-02-26,Bangladesh,0,Deaths,0,23.685,90.3563
2020-02-25,Bangladesh,0,Deaths,0,23.685,90.3563
2020-02-24,Bangladesh,0,Deaths,0,23.685,90.3563
2020-02-23,Bangladesh,0,Deaths,0,23.685,90.3563
2020-02-22,Bangladesh,0,Deaths,0,23.685,90.3563
2020-02-21,Bangladesh,0,Deaths,0,23.685,90.3563
